trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
S000002_008.trj,3062.60,225.31,201.18,0.00,2.20,2.60,6.27,5.29,-2.86,-3.37,2.73,0.00,5:59,rear end,3.71,179.99,1679,2,1,4.32,2.06,179.99,0.97,2.73,226.03,201.18,215.66,201.18,1685,2,1,4.50,2.11,179.99,6.27,2.56,241.32,201.18,229.69,201.18,1.00,0.30,99.00,
S000002_008.trj,3062.10,203.73,127.10,0.00,2.60,1.90,15.53,0.11,-0.53,-2.96,0.05,0.00,6:00,rear end,15.48,89.99,1686,3,2,4.50,2.11,89.99,15.43,0.05,203.73,127.10,203.74,164.28,1689,3,2,4.41,2.05,89.99,15.53,0.05,203.72,94.02,203.73,141.35,0.00,99.00,0.56,
S000002_008.trj,3063.10,194.72,266.08,0.00,3.00,1.40,15.88,1.16,-0.55,-1.69,0.61,-0.04,6:00,rear end,15.32,269.95,1690,4,1,4.75,2.03,269.96,15.88,0.56,194.72,266.08,194.71,238.59,1691,4,1,4.32,2.06,269.93,14.71,0.61,194.76,290.03,194.72,260.67,0.00,99.00,0.10,
S000002_008.trj,3094.80,198.01,237.12,0.00,2.90,1.90,8.67,2.86,-2.77,-2.77,1.51,9.07,5:42,lane change,7.27,273.93,1705,4,2,4.50,2.11,269.96,8.67,1.51,198.01,237.12,198.00,225.74,1706,4,1,4.99,2.12,279.04,6.06,1.35,194.72,252.18,196.40,241.58,0.00,99.00,0.24,
S000002_008.trj,3102.70,207.03,126.27,0.00,1.80,2.70,15.94,3.50,-0.11,-3.16,1.83,0.00,6:00,rear end,14.12,89.99,1710,3,1,4.14,2.08,89.99,12.28,1.83,207.03,126.27,207.04,155.69,1712,3,1,4.50,2.11,89.99,15.79,1.67,207.02,81.31,207.03,145.67,0.00,99.00,99.00,
S000002_008.trj,3108.30,207.04,155.78,0.00,2.30,4.30,1.22,1.22,-1.11,-1.47,0.64,0.00,5:59,rear end,0.64,89.99,1710,3,1,4.14,2.08,89.99,0.00,0.64,207.04,155.78,207.04,173.04,1712,3,1,4.50,2.11,89.99,1.22,0.58,207.03,148.75,207.04,153.82,1.00,0.50,99.00,
S000002_008.trj,3110.40,198.01,235.98,0.00,3.00,3.60,11.63,10.67,-1.33,-2.72,5.37,4.45,5:51,lane change,6.26,274.07,1709,4,2,4.50,2.11,269.96,0.96,5.30,198.01,236.34,197.99,217.78,1714,4,1,4.59,2.04,274.41,11.63,5.37,194.73,272.71,197.25,240.03,0.00,99.00,0.43,
S000002_008.trj,3117.10,194.71,234.99,0.00,0.00,0.00,9.22,9.22,-1.03,-2.57,4.76,2.81,5:54,lane change,4.46,272.78,1699,4,1,4.75,2.03,269.96,0.00,4.46,194.71,236.57,194.71,234.99,1715,4,1,4.41,2.05,272.78,9.22,4.76,194.84,268.60,196.26,239.45,0.00,99.00,99.00,
S000002_008.trj,3123.60,132.63,188.54,0.00,2.90,1.40,13.78,0.85,-0.53,-0.98,0.43,0.00,5:59,rear end,13.36,359.99,1724,1,1,4.32,2.06,359.99,13.78,0.42,132.63,188.54,158.14,188.54,1726,1,1,4.14,2.08,359.99,12.92,0.43,111.22,188.55,137.05,188.54,0.00,99.00,0.03,
S000002_008.trj,3127.30,207.04,175.99,0.00,2.90,2.20,12.73,6.59,-1.78,-3.75,3.30,21.78,5:16,rear end,9.81,82.14,1722,3,1,4.32,2.06,68.21,7.22,3.30,207.04,175.99,211.70,187.65,1728,3,1,4.32,2.06,89.99,12.73,3.30,207.03,150.01,207.04,181.59,0.00,99.00,99.00,
S000002_008.trj,3132.40,152.84,190.03,0.00,2.40,3.70,15.77,7.32,-0.51,-2.86,3.86,-6.98,6:14,lane change,12.35,2.29,1734,1,1,4.50,2.11,6.98,8.59,3.86,151.17,189.81,167.32,191.79,1736,1,2,4.99,2.12,360.00,15.77,3.46,99.88,191.84,156.40,191.84,0.00,99.00,0.18,
S000002_008.trj,3191.80,198.01,241.98,0.00,2.40,4.70,13.73,6.09,-0.52,-2.95,3.19,0.00,5:59,rear end,10.54,269.96,1765,4,2,4.50,2.11,269.96,7.64,2.90,198.01,241.98,198.00,229.76,1767,4,2,4.33,1.99,269.96,13.73,3.19,198.04,289.62,198.01,244.01,0.00,0.80,99.00,
S000002_008.trj,3201.80,198.01,242.82,0.00,2.10,2.80,5.25,4.81,-2.92,-4.75,2.46,0.00,6:00,rear end,2.90,269.96,1767,4,2,4.33,1.99,269.96,0.44,2.46,198.01,243.08,198.00,231.57,1769,4,2,4.41,2.05,269.96,5.25,2.35,198.02,257.43,198.01,247.15,1.00,0.30,99.00,
S000002_008.trj,3199.10,194.71,235.74,0.00,1.50,1.70,5.04,5.04,-2.59,-2.59,2.56,0.00,6:00,rear end,2.48,269.96,1761,4,1,4.32,2.06,269.96,0.00,2.48,194.71,236.06,194.70,221.00,1768,4,1,4.14,2.08,269.96,5.04,2.56,194.71,247.96,194.70,231.47,0.00,99.00,99.00,
S000002_008.trj,3228.80,194.69,217.49,0.00,2.80,1.40,12.23,3.48,0.14,0.14,1.80,5.73,5:49,lane change,10.03,272.64,1788,4,1,4.32,2.06,269.21,8.32,1.80,194.69,217.49,194.57,208.32,1789,4,1,4.50,2.11,274.94,11.65,1.68,195.05,239.25,196.56,221.76,0.25,99.00,99.00,
S000002_008.trj,3245.00,171.37,188.79,0.00,2.80,2.20,10.16,9.03,-0.22,-2.00,4.55,-11.31,6:23,lane change,5.61,359.11,1791,1,1,4.75,2.03,9.25,1.16,4.47,169.18,188.53,185.40,191.18,1799,1,2,4.50,2.11,357.94,10.16,4.55,137.83,191.84,167.54,190.77,0.00,99.00,0.41,
S000002_008.trj,3260.50,194.73,272.52,0.00,2.60,1.80,14.77,1.02,-2.73,-2.73,0.52,-3.55,6:07,lane change,14.52,268.18,1808,4,1,4.41,2.05,269.96,14.77,0.52,194.73,275.47,194.71,240.18,1810,4,2,4.50,2.11,266.42,14.29,0.50,198.05,304.66,195.40,262.30,0.00,99.00,0.08,
S000002_008.trj,3261.90,196.70,277.50,0.00,2.70,1.80,15.64,1.74,-0.54,-2.99,0.90,4.22,5:52,lane change,14.93,267.88,1810,4,2,4.50,2.11,265.75,14.29,0.84,196.92,280.36,194.74,250.94,1813,4,1,4.32,2.06,269.96,15.64,0.90,194.75,311.87,194.73,272.05,0.00,99.00,0.08,
S000002_008.trj,3268.90,194.74,285.73,0.00,2.70,1.50,14.11,1.79,-0.52,-1.87,0.94,0.00,6:00,rear end,13.17,269.96,1814,4,1,4.14,2.08,269.96,14.11,0.94,194.74,285.73,194.72,254.66,1815,4,1,4.75,2.03,269.96,12.32,0.84,194.75,308.34,194.73,275.18,0.00,99.00,0.17,
S000002_008.trj,3287.80,236.75,201.18,0.00,2.60,3.80,15.68,6.40,-0.14,-2.67,3.35,0.00,6:00,rear end,12.63,179.99,1824,2,1,4.75,2.03,179.99,9.28,3.35,236.75,201.18,220.21,201.18,1831,2,1,4.99,2.12,179.99,15.68,3.06,288.89,201.17,232.98,201.18,0.00,0.80,99.00,
S000002_008.trj,3287.80,207.04,160.99,0.00,1.50,2.20,3.06,3.06,-2.29,-2.29,1.60,0.00,6:00,rear end,1.46,89.99,1821,3,1,4.50,2.11,89.99,0.00,1.46,207.04,160.95,207.04,174.11,1822,3,1,4.14,2.08,89.99,3.06,1.60,207.04,152.31,207.04,165.08,1.00,0.30,99.00,
S000002_008.trj,3291.50,155.35,191.84,0.00,2.10,3.40,16.00,5.17,-0.54,-3.02,2.63,0.00,5:59,rear end,13.45,359.99,1829,1,2,4.33,1.99,359.99,10.83,2.63,154.29,191.84,175.40,191.83,1833,1,2,4.32,2.06,359.99,16.00,2.55,103.06,191.85,164.27,191.84,0.25,1.00,0.27,
S000002_008.trj,3327.30,135.92,191.84,0.00,1.70,3.00,15.66,3.64,-0.54,-3.08,1.84,0.00,6:00,rear end,13.82,359.99,1847,1,2,4.41,2.05,359.99,12.02,1.80,135.92,191.84,162.47,191.84,1849,1,2,4.32,2.06,359.99,15.66,1.84,88.10,191.85,152.52,191.84,0.00,1.30,0.15,
S000002_008.trj,3334.30,234.10,197.88,0.00,2.00,3.80,1.66,1.66,-1.71,-1.71,0.83,0.00,6:00,rear end,0.83,179.99,1844,2,2,4.32,2.06,179.99,0.00,0.83,234.10,197.88,223.08,197.88,1850,2,2,4.32,2.06,179.99,1.66,0.83,241.65,197.88,238.26,197.88,1.00,0.40,99.00,
S000002_008.trj,3339.50,246.75,200.63,0.00,2.10,2.30,9.32,9.16,-0.98,-2.28,4.65,-13.27,6:27,lane change,4.68,180.23,1853,2,1,4.32,2.06,193.26,0.17,4.51,247.60,201.18,234.28,198.04,1854,2,1,4.33,1.99,179.99,9.32,4.65,279.33,201.17,251.13,201.18,0.00,99.00,99.00,
S000002_008.trj,3343.70,194.73,269.43,0.00,2.90,1.40,13.25,0.92,-0.54,-0.99,0.50,0.00,6:00,rear end,12.84,269.96,1859,4,1,4.75,2.03,269.96,13.25,0.42,194.73,269.43,194.71,244.81,1860,4,1,4.20,1.91,269.96,12.34,0.50,194.74,290.18,194.72,264.29,0.00,99.00,0.00,
S000002_008.trj,3344.80,194.71,247.03,0.00,1.80,2.90,12.34,0.49,-0.54,-3.18,0.26,1.79,5:56,lane change,12.17,270.80,1857,4,1,4.59,2.04,269.96,12.02,0.23,194.71,248.21,194.70,222.06,1860,4,1,4.20,1.91,271.75,12.34,0.26,194.74,286.48,196.37,233.13,0.00,99.00,99.00,
S000002_008.trj,3349.10,196.05,235.12,0.00,1.80,2.90,14.32,7.69,-0.28,-3.20,4.04,-8.81,6:18,lane change,10.72,272.60,1860,4,1,4.20,1.91,278.78,6.78,4.04,194.93,242.96,197.89,223.77,1863,4,2,4.32,2.06,269.96,14.32,3.65,198.03,282.15,198.01,236.98,0.00,99.00,0.15,
S000002_008.trj,3420.10,220.09,201.18,0.00,1.80,2.50,3.87,3.87,-2.42,-3.96,2.00,0.00,5:59,rear end,1.87,179.99,1875,2,1,4.50,2.11,179.99,0.00,1.87,220.21,201.18,211.05,201.19,1893,2,1,4.32,2.06,179.99,3.87,2.00,231.08,201.18,224.38,201.18,1.00,0.30,99.00,
S000002_008.trj,3419.40,194.71,235.96,0.00,2.40,3.40,14.91,4.43,-0.52,-2.96,2.31,0.00,6:00,rear end,12.60,269.96,1895,4,1,4.99,2.12,269.96,10.48,2.11,194.71,235.96,194.69,216.36,1899,4,1,4.75,2.03,269.96,14.91,2.31,194.74,285.77,194.70,227.58,0.00,99.00,0.21,
S000002_008.trj,3420.70,226.08,197.88,0.00,1.60,2.90,2.88,2.88,-2.20,-2.20,1.46,0.00,6:00,rear end,1.46,179.99,1882,2,2,4.33,1.99,179.99,0.00,1.46,226.12,197.88,216.12,197.88,1896,2,2,4.32,2.06,179.99,2.88,1.42,235.05,197.88,230.31,197.88,1.00,0.30,99.00,
S000002_008.trj,3427.10,154.61,191.84,0.00,1.70,2.30,3.98,3.98,-2.38,-3.93,2.14,0.00,6:00,rear end,2.14,359.99,1891,1,2,4.41,2.05,359.99,0.00,2.14,154.46,191.84,162.18,191.84,1902,1,2,4.99,2.12,359.99,3.98,1.83,143.30,191.84,149.92,191.84,1.00,0.30,99.00,
S000002_008.trj,3427.40,155.52,188.54,0.00,2.10,2.70,4.40,3.77,-3.17,-4.17,2.04,0.00,6:00,rear end,2.35,359.99,1898,1,1,4.50,2.11,359.99,0.63,1.73,155.29,188.54,163.14,188.54,1903,1,1,4.20,1.91,359.99,4.40,2.04,143.09,188.54,151.26,188.54,0.50,0.30,99.00,
S000002_008.trj,3454.90,198.02,264.57,0.00,1.90,2.40,14.22,0.17,-0.56,-3.23,0.09,0.00,6:00,rear end,14.15,269.96,1918,4,2,4.20,1.91,269.96,14.05,0.09,198.02,265.96,198.00,229.60,1920,4,2,4.99,2.12,269.96,14.22,0.07,198.05,303.25,198.01,242.59,0.00,99.00,0.46,
S000002_008.trj,3474.00,198.01,241.55,0.00,2.60,3.00,8.96,8.96,-1.14,-1.93,4.55,0.00,6:00,rear end,4.41,269.96,1926,4,2,4.32,2.06,269.97,0.00,4.41,198.01,242.35,198.00,229.51,1931,4,2,4.33,1.99,269.96,8.96,4.55,198.03,273.35,198.01,245.69,0.00,99.00,1.28,
S000002_008.trj,3477.60,194.70,223.07,0.00,2.20,1.40,5.46,1.20,-0.16,-7.13,0.60,-3.63,6:07,rear end,4.21,267.92,1924,4,1,4.41,2.05,269.96,3.63,0.59,194.70,228.98,194.69,215.45,1926,4,2,4.32,2.06,266.34,4.80,0.60,198.01,236.32,197.19,223.59,0.50,0.60,99.00,
S000002_008.trj,3546.90,194.73,281.40,0.00,3.00,1.50,15.86,1.30,-0.56,-1.72,0.65,0.00,6:00,rear end,15.22,269.96,1969,4,1,4.50,2.11,269.96,14.57,0.65,194.73,281.40,194.72,261.28,1971,4,1,4.75,2.03,269.96,15.86,0.64,194.75,309.58,194.74,285.86,0.00,2.10,0.10,
S000002_009.trj,902.10,198.02,263.80,0.00,2.80,1.60,15.75,0.11,-0.54,-2.95,0.06,0.00,6:00,rear end,15.70,269.96,436,4,2,4.32,2.06,269.96,15.64,0.06,198.02,263.80,198.00,233.35,437,4,2,4.78,2.02,269.96,15.75,0.05,198.04,292.84,198.02,257.37,0.00,99.00,99.00,
S000002_009.trj,913.90,248.47,199.96,0.00,2.90,1.60,14.23,2.01,0.18,0.18,1.03,4.02,5:52,rear end,13.29,178.07,439,2,1,4.50,2.11,175.97,12.43,0.98,249.71,199.85,231.17,201.16,440,2,2,4.41,2.05,179.99,14.21,1.03,275.81,197.87,251.39,197.88,0.25,99.00,99.00,
S000002_009.trj,946.80,207.04,170.09,0.00,2.60,2.70,14.89,14.89,-2.21,-2.91,8.13,0.00,6:00,rear end,6.76,89.99,449,3,1,4.75,2.03,89.99,0.00,6.76,207.04,168.60,207.04,193.30,453,3,1,4.20,1.91,89.99,14.89,8.13,207.03,120.02,207.04,174.29,0.00,99.00,0.19,
S000002_009.trj,987.40,207.04,155.18,0.00,2.00,3.20,13.93,3.18,-0.22,-3.11,1.59,0.00,5:59,rear end,12.34,89.99,467,3,1,4.78,2.02,89.99,10.75,1.59,207.04,153.09,207.04,174.52,469,3,1,4.78,2.02,89.99,13.93,1.59,207.03,107.94,207.04,164.32,0.00,99.00,0.14,
S000002_009.trj,1084.70,240.33,201.18,0.00,1.80,3.10,2.75,2.75,-2.19,-3.16,1.39,0.00,5:59,rear end,1.36,179.99,501,2,1,4.75,2.03,179.99,0.00,1.36,240.40,201.18,230.28,201.18,505,2,1,4.50,2.11,179.99,2.75,1.39,249.83,201.18,244.89,201.18,1.00,0.30,99.00,
S000002_009.trj,1085.80,239.60,197.88,0.00,2.70,2.80,9.64,9.64,-1.09,-2.07,4.89,0.00,6:00,rear end,4.75,179.99,503,2,2,4.32,2.06,179.99,0.00,4.75,240.51,197.88,224.44,197.88,508,2,2,4.33,1.99,179.99,9.64,4.89,273.58,197.87,243.71,197.88,0.00,99.00,99.00,
S000002_009.trj,1155.20,132.64,188.54,0.00,1.70,2.90,15.20,2.62,-2.73,-2.73,1.36,-2.33,6:05,lane change,13.86,358.77,547,1,1,4.75,2.03,359.99,12.64,1.25,132.64,188.54,161.68,188.54,548,1,2,4.32,2.06,357.66,15.20,1.36,87.46,191.17,151.86,188.54,0.00,1.80,0.16,
S000002_009.trj,1166.30,131.09,188.54,0.00,2.70,3.60,14.33,4.98,-0.53,-2.99,2.49,0.00,6:00,rear end,11.84,359.99,554,1,1,4.75,2.03,359.99,9.35,2.49,131.09,188.54,147.89,188.54,557,1,1,4.78,2.02,359.99,14.33,2.49,82.41,188.55,136.59,188.54,0.00,1.00,99.00,
S000002_009.trj,1168.50,144.89,191.84,0.00,2.90,3.50,14.08,5.10,-0.57,-3.27,2.69,0.00,6:00,rear end,11.39,359.99,556,1,2,4.99,2.12,359.99,8.98,2.41,144.89,191.84,160.87,191.84,560,1,2,4.50,2.11,359.99,14.08,2.69,96.98,191.85,150.12,191.84,0.00,0.90,0.08,
S000002_009.trj,1168.50,99.59,188.55,0.00,2.20,2.10,14.35,0.08,-0.54,-3.08,0.04,0.00,6:00,rear end,14.31,359.99,557,1,1,4.78,2.02,359.99,14.27,0.04,99.59,188.55,137.65,188.54,561,1,1,4.75,2.03,359.99,14.35,0.04,64.73,188.55,120.05,188.54,0.00,99.00,0.45,
S000002_009.trj,1169.60,291.68,201.17,0.00,3.00,1.20,14.14,1.79,-0.28,-0.28,0.94,0.00,6:00,rear end,13.20,179.99,562,2,1,4.33,1.99,179.99,14.14,0.94,291.68,201.17,267.59,201.18,563,2,1,4.75,2.03,179.99,12.35,0.84,310.32,201.17,286.85,201.17,0.00,99.00,99.00,
S000002_009.trj,1169.80,116.70,191.84,0.00,2.60,1.90,14.23,0.15,-0.56,-3.23,0.08,0.00,6:00,rear end,14.16,359.99,560,1,2,4.50,2.11,359.99,14.08,0.07,111.07,191.85,144.47,191.84,564,1,2,4.32,2.06,359.99,14.23,0.08,80.71,191.85,122.41,191.84,0.00,99.00,0.61,
S000002_009.trj,1171.40,102.06,191.85,0.00,2.60,2.00,15.18,0.95,-0.53,-2.97,0.48,0.00,6:00,rear end,14.71,359.99,564,1,2,4.32,2.06,359.99,14.23,0.48,102.06,191.85,136.74,191.84,568,1,2,4.41,2.05,359.99,15.18,0.47,68.60,191.86,112.43,191.84,0.00,99.00,0.09,
S000002_009.trj,1171.30,106.84,188.55,0.00,1.80,2.80,13.78,1.65,-0.54,-3.14,0.83,0.00,6:00,rear end,12.95,359.99,561,1,1,4.75,2.03,359.99,12.13,0.82,106.84,188.55,133.75,188.54,566,1,1,4.50,2.11,359.99,13.78,0.83,65.17,188.55,123.72,188.54,0.00,99.00,0.09,
S000002_009.trj,1173.10,233.27,201.18,0.00,1.90,3.20,2.81,2.79,-2.30,-3.89,1.41,0.00,5:59,rear end,1.43,179.99,542,2,1,4.50,2.11,179.99,0.02,1.41,233.39,201.18,222.13,201.18,558,2,1,4.75,2.03,179.99,2.81,1.38,243.04,201.18,237.85,201.18,1.00,0.30,99.00,
S000002_009.trj,1171.20,261.59,201.18,0.00,1.80,3.20,12.35,1.60,-0.28,-5.72,0.80,2.86,5:54,lane change,11.60,181.51,558,2,1,4.75,2.03,179.99,10.86,0.80,261.59,201.18,237.08,201.18,563,2,1,4.75,2.03,182.85,12.35,0.80,301.67,201.17,249.57,198.57,0.00,99.00,99.00,
S000002_009.trj,1172.80,272.22,201.17,0.00,2.60,2.20,12.41,2.42,-0.28,-4.79,1.26,-6.32,6:13,lane change,11.19,182.99,563,2,1,4.75,2.03,186.31,10.21,1.16,274.20,201.17,248.93,198.38,565,2,1,4.32,2.06,179.99,12.29,1.26,303.07,201.17,265.00,201.18,0.00,99.00,99.00,
S000002_009.trj,1174.30,160.88,191.84,0.00,2.10,3.80,1.88,1.88,-1.93,-1.93,0.99,0.00,5:59,rear end,0.89,359.99,556,1,2,4.99,2.12,359.99,0.00,0.89,160.87,191.84,173.87,191.83,560,1,2,4.50,2.11,359.99,1.88,0.99,152.31,191.84,156.41,191.84,0.50,0.40,99.00,
S000002_009.trj,1174.90,239.56,197.88,0.00,3.00,3.80,4.77,4.72,-1.05,-1.05,2.46,11.43,5:37,lane change,2.30,191.29,550,2,2,4.99,2.12,179.99,0.05,2.25,239.56,197.88,227.78,197.88,563,2,1,4.75,2.03,191.42,4.77,2.46,258.25,200.82,244.22,197.98,0.50,0.40,99.00,
S000002_009.trj,1172.90,121.21,191.84,0.00,2.50,4.50,15.68,3.52,-0.53,-3.01,1.82,3.08,5:54,lane change,14.01,1.77,564,1,2,4.32,2.06,359.99,12.24,1.82,121.21,191.84,146.50,191.84,569,1,1,4.50,2.11,3.07,15.68,1.70,71.40,188.55,127.60,191.57,0.00,99.00,0.25,
S000002_009.trj,1173.90,110.08,188.55,0.00,2.90,1.30,12.05,2.71,-2.97,-2.97,1.36,1.94,5:56,rear end,10.70,1.08,566,1,1,4.50,2.11,359.99,9.36,1.36,110.08,188.55,125.29,188.54,569,1,1,4.50,2.11,1.93,12.05,1.36,92.60,188.55,115.93,189.34,0.00,99.00,0.13,
S000002_009.trj,1176.10,128.85,191.84,0.00,1.30,2.50,7.22,1.01,-2.73,-2.73,0.52,7.80,5:44,lane change,7.04,3.90,568,1,2,4.41,2.05,359.99,7.22,0.52,128.85,191.84,142.69,191.84,569,1,1,4.50,2.11,7.79,6.91,0.49,109.59,188.55,133.43,191.81,0.00,99.00,0.11,
S000002_009.trj,1183.60,207.03,141.80,0.00,2.00,3.00,15.29,2.99,-0.57,-3.23,1.54,0.00,5:59,rear end,13.74,89.99,572,3,1,4.50,2.11,89.99,12.30,1.44,207.03,141.80,207.04,167.57,578,3,1,4.32,2.06,89.99,15.29,1.54,207.03,94.90,207.03,151.77,0.00,99.00,0.14,
S000002_009.trj,1187.00,207.03,128.09,0.00,1.70,2.80,15.96,2.09,-0.52,-2.89,1.07,0.00,6:00,rear end,14.94,89.99,578,3,1,4.32,2.06,89.99,13.87,1.07,207.03,128.09,207.04,161.31,581,3,1,4.59,2.04,89.99,15.96,1.02,207.02,82.51,207.03,150.55,0.00,99.00,0.21,
S000002_009.trj,1207.70,203.73,95.44,0.00,3.00,1.30,14.57,1.40,0.00,0.00,0.82,0.00,6:00,rear end,13.99,89.99,590,3,2,4.50,2.11,89.99,14.57,0.58,203.73,95.44,203.73,113.36,594,3,2,3.56,1.88,89.99,13.17,0.82,203.72,75.10,203.72,92.22,0.00,99.00,0.03,
S000002_009.trj,1204.60,205.39,126.76,0.00,2.30,2.30,15.63,3.50,-0.57,-3.25,1.82,-4.10,6:08,lane change,14.01,91.71,587,3,1,4.32,2.06,94.09,12.27,1.82,206.04,119.52,203.74,151.71,592,3,2,4.75,2.03,89.99,15.63,1.68,203.72,79.75,203.73,134.99,0.00,99.00,0.12,
S000002_009.trj,1207.60,203.73,125.20,0.00,1.70,2.90,14.59,1.85,-0.09,-3.03,0.93,0.00,6:00,rear end,12.91,89.99,592,3,2,4.75,2.03,89.99,12.00,0.91,203.73,122.87,203.73,148.29,590,3,2,4.50,2.11,89.99,13.84,0.93,203.72,79.64,203.73,137.90,0.00,99.00,99.00,
S000002_009.trj,1218.80,259.09,201.18,0.00,2.60,0.30,14.52,2.46,-2.68,-2.68,1.23,-5.06,6:10,rear end,13.43,177.66,598,2,1,4.50,2.11,179.99,14.52,1.23,264.73,201.18,255.11,201.18,597,2,2,4.50,2.11,174.93,12.36,1.23,271.50,198.53,262.90,199.30,0.00,99.00,0.03,
S000002_009.trj,1259.50,181.53,191.83,0.00,1.90,3.30,2.23,2.03,-1.98,-1.98,1.06,1.25,5:58,rear end,1.17,1.12,608,1,2,4.99,2.12,359.99,0.20,0.97,181.46,191.83,191.97,191.83,610,1,2,4.78,2.02,1.24,2.23,1.06,172.69,191.72,176.73,191.81,0.75,0.40,99.00,
S000002_009.trj,1261.50,226.23,197.88,0.00,1.80,2.50,5.54,5.47,-2.56,-4.42,2.73,0.00,6:00,rear end,2.80,179.99,607,2,2,4.20,1.91,179.99,0.07,2.73,226.58,197.88,216.39,197.88,612,2,2,4.20,1.91,179.99,5.54,2.73,240.19,197.88,230.31,197.88,0.00,99.00,2.37,
S000002_009.trj,1259.60,257.83,197.88,0.00,2.30,2.60,14.70,1.17,-0.55,-3.12,0.63,2.83,5:54,lane change,14.26,181.56,612,2,2,4.20,1.91,179.99,13.76,0.63,267.88,197.87,225.03,197.88,613,2,1,4.59,2.04,182.82,14.70,0.54,306.15,201.17,239.77,197.90,0.00,99.00,0.05,
S000002_009.trj,1303.00,246.15,201.18,0.00,2.50,0.30,14.42,2.33,-1.69,-7.21,1.18,-5.35,6:11,lane change,13.43,177.55,638,2,1,4.32,2.06,179.99,14.42,1.15,262.10,201.18,232.59,201.18,636,2,2,4.33,1.99,174.64,12.45,1.18,266.56,197.88,240.08,200.36,0.00,99.00,0.03,
S000002_009.trj,1321.50,248.29,197.88,0.00,2.30,3.30,14.06,3.31,-0.54,-3.12,1.74,3.23,5:54,lane change,12.35,181.73,646,2,2,4.32,2.06,179.99,10.82,1.57,248.29,197.88,226.89,197.88,647,2,1,4.20,1.91,183.22,14.06,1.74,293.61,201.17,237.20,198.00,0.00,1.40,0.25,
S000002_009.trj,1344.40,207.02,171.40,0.00,2.90,1.10,12.83,4.07,-7.17,-7.22,2.08,5.11,5:50,lane change,10.62,92.81,658,3,1,4.50,2.11,89.84,8.70,1.99,207.01,170.54,207.04,179.35,656,3,1,4.41,2.05,94.95,12.66,2.08,206.58,152.07,205.29,167.00,0.50,99.00,99.00,
S000002_009.trj,1355.10,162.26,191.84,0.00,0.00,0.00,4.33,0.89,0.00,-0.05,0.46,-22.39,6:45,lane change,0.43,337.61,651,1,2,4.75,2.03,0.00,0.00,0.43,162.25,191.84,162.26,191.84,659,1,2,4.32,2.06,337.61,0.89,0.46,155.27,191.60,157.68,190.60,0.00,99.00,99.00,
S000002_009.trj,1351.40,194.72,258.60,0.00,2.40,2.00,14.17,1.11,-0.07,-2.69,0.55,-3.78,6:08,lane change,13.85,268.03,660,4,1,4.99,2.12,269.96,13.55,0.55,194.72,258.60,194.70,221.69,661,4,2,4.99,2.12,266.18,14.17,0.55,197.97,290.66,194.72,241.98,0.00,99.00,0.11,
S000002_009.trj,1356.70,245.12,201.07,0.00,2.60,2.90,9.57,9.57,-1.22,-2.39,4.82,-11.47,6:23,lane change,4.82,179.76,657,2,1,4.59,2.04,191.23,0.00,4.82,245.92,201.18,230.19,198.06,665,2,1,4.50,2.11,179.76,9.57,4.75,279.05,201.06,249.62,201.18,0.00,99.00,99.00,
S000002_009.trj,1359.10,207.03,130.31,0.00,2.30,2.20,15.48,0.14,-0.55,-3.16,0.07,0.00,6:00,rear end,15.41,89.99,667,3,1,4.32,2.06,89.99,15.48,0.07,207.03,130.31,207.04,170.64,669,3,1,4.59,2.04,89.99,15.34,0.07,207.02,93.46,207.03,151.00,0.00,99.00,0.15,
S000002_009.trj,1363.40,194.72,262.55,0.00,2.60,1.90,14.50,2.08,-0.55,-3.15,1.15,0.00,6:00,rear end,13.10,269.96,672,4,1,4.33,1.99,269.96,11.96,1.15,194.72,266.13,194.71,236.03,674,4,1,4.99,2.12,269.96,14.04,0.93,194.74,298.35,194.72,255.57,0.00,99.00,0.08,
S000002_009.trj,1366.50,194.72,258.67,0.00,2.10,3.20,13.99,3.21,-0.51,-2.89,1.75,0.00,5:59,rear end,12.25,269.96,674,4,1,4.99,2.12,269.96,10.78,1.47,194.72,258.67,194.71,237.14,678,4,1,4.32,2.06,269.96,13.99,1.75,194.75,304.24,194.71,247.29,0.00,1.40,99.00,
S000002_009.trj,1423.30,277.71,201.17,0.00,2.70,1.90,14.98,1.00,-0.11,-3.03,0.51,0.00,6:00,rear end,14.49,179.99,699,2,1,4.14,2.08,179.99,13.98,0.51,283.26,201.17,251.25,201.18,702,2,1,4.32,2.06,179.99,14.98,0.49,314.72,201.17,273.16,201.17,0.00,99.00,0.06,
