trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
S000001_008.trj,1171.40,102.06,191.85,0.00,2.60,2.00,15.18,0.95,-0.53,-2.97,0.48,0.00,6:00,rear end,14.71,359.99,564,1,2,4.32,2.06,359.99,14.23,0.48,102.06,191.85,136.74,191.84,568,1,2,4.41,2.05,359.99,15.18,0.47,68.60,191.86,112.43,191.84,0.00,99.00,0.03,
S000001_008.trj,1171.30,106.84,188.55,0.00,1.80,2.80,13.78,1.65,-0.54,-3.14,0.83,0.00,6:00,rear end,12.95,359.99,561,1,1,4.75,2.03,359.99,12.13,0.82,106.84,188.55,133.75,188.54,566,1,1,4.50,2.11,359.99,13.78,0.83,65.17,188.55,123.72,188.54,0.00,2.55,0.09,
S000001_008.trj,1173.10,233.27,201.18,0.00,1.90,3.20,2.81,2.79,-2.30,-3.89,1.41,0.00,5:59,rear end,1.43,179.99,542,2,1,4.50,2.11,179.99,0.02,1.41,233.39,201.18,222.13,201.18,558,2,1,4.75,2.03,179.99,2.81,1.38,243.04,201.18,237.85,201.18,0.75,0.30,99.00,
S000001_008.trj,1171.20,261.59,201.18,0.00,1.80,3.20,12.35,1.61,-0.28,-5.72,0.80,2.87,5:54,lane change,11.60,181.52,558,2,1,4.75,2.03,179.99,10.86,0.80,261.59,201.18,237.08,201.18,563,2,1,4.75,2.03,182.86,12.35,0.80,301.67,201.17,249.59,198.57,0.00,99.00,99.00,
S000001_008.trj,1172.80,272.22,201.17,0.00,2.60,2.20,12.41,2.42,-0.28,-4.76,1.26,-6.34,6:13,lane change,11.19,183.00,563,2,1,4.75,2.03,186.33,10.21,1.16,274.20,201.17,248.94,198.37,565,2,1,4.32,2.06,179.99,12.29,1.26,303.07,201.17,265.07,201.18,0.00,99.00,0.13,
S000001_008.trj,1174.30,160.88,191.84,0.00,2.10,3.80,1.88,1.88,-1.93,-1.93,0.99,0.00,5:59,rear end,0.89,359.99,556,1,2,4.99,2.12,359.99,0.00,0.89,160.87,191.84,173.87,191.83,560,1,2,4.50,2.11,359.99,1.88,0.99,152.31,191.84,156.41,191.84,1.00,0.40,99.00,
S000001_008.trj,1172.90,121.21,191.84,0.00,2.50,4.50,15.68,3.52,-0.53,-3.01,1.82,3.08,5:54,lane change,14.01,1.77,564,1,2,4.32,2.06,359.99,12.24,1.82,121.21,191.84,146.50,191.84,569,1,1,4.50,2.11,3.07,15.68,1.70,71.40,188.55,127.60,191.57,0.00,99.00,0.25,
S000001_008.trj,1173.90,110.08,188.55,0.00,2.90,1.30,12.05,2.71,-2.97,-2.97,1.36,1.94,5:56,rear end,10.70,1.08,566,1,1,4.50,2.11,359.99,9.36,1.36,110.08,188.55,125.29,188.54,569,1,1,4.50,2.11,1.93,12.05,1.36,92.60,188.55,115.93,189.34,0.00,99.00,99.00,
S000001_008.trj,1176.10,128.85,191.84,0.00,1.30,2.50,7.22,1.01,-2.73,-2.73,0.52,7.80,5:44,lane change,7.04,3.90,568,1,2,4.41,2.05,359.99,7.22,0.52,128.85,191.84,142.69,191.84,569,1,1,4.50,2.11,7.79,6.91,0.49,109.59,188.55,133.43,191.81,0.00,99.00,0.13,
S000001_008.trj,1183.60,207.03,141.80,0.00,2.00,3.00,15.29,2.99,-0.57,-3.23,1.54,0.00,5:59,rear end,13.74,89.99,572,3,1,4.50,2.11,89.99,12.30,1.44,207.03,141.80,207.04,167.57,578,3,1,4.32,2.06,89.99,15.29,1.54,207.03,94.90,207.03,151.77,0.00,1.60,0.19,
S000001_008.trj,1187.00,207.03,128.09,0.00,1.70,2.80,15.96,2.09,-0.52,-2.89,1.07,0.00,6:00,rear end,14.94,89.99,578,3,1,4.32,2.06,89.99,13.87,1.07,207.03,128.09,207.04,161.31,581,3,1,4.59,2.04,89.99,15.96,1.02,207.02,82.51,207.03,150.55,0.00,99.00,99.00,
S000001_008.trj,1207.70,203.73,95.44,0.00,3.00,1.30,14.57,1.40,0.00,0.00,0.82,0.00,6:00,rear end,13.99,89.99,590,3,2,4.50,2.11,89.99,14.57,0.58,203.73,95.44,203.73,113.36,594,3,2,3.56,1.88,89.99,13.17,0.82,203.72,75.10,203.72,92.22,0.00,99.00,0.07,
S000001_008.trj,1204.60,205.39,126.76,0.00,2.30,2.30,15.63,3.50,-0.57,-3.25,1.82,-4.10,6:08,lane change,14.01,91.71,587,3,1,4.32,2.06,94.09,12.27,1.82,206.04,119.52,203.74,151.71,592,3,2,4.75,2.03,89.99,15.63,1.68,203.72,79.75,203.73,134.99,0.00,99.00,0.15,
S000001_008.trj,1207.60,203.73,125.20,0.00,1.70,2.90,14.59,1.85,-0.09,-3.03,0.93,0.00,6:00,rear end,12.91,89.99,592,3,2,4.75,2.03,89.99,12.00,0.91,203.73,122.87,203.73,148.29,590,3,2,4.50,2.11,89.99,13.84,0.93,203.72,79.64,203.73,137.90,0.00,99.00,0.15,
S000001_008.trj,1218.80,259.09,201.18,0.00,2.60,0.30,14.52,2.46,-2.68,-2.68,1.23,-5.06,6:10,rear end,13.43,177.66,598,2,1,4.50,2.11,179.99,14.52,1.23,264.73,201.18,255.11,201.18,597,2,2,4.50,2.11,174.93,12.36,1.23,271.50,198.53,262.90,199.30,0.00,99.00,0.02,
S000001_008.trj,1259.50,181.53,191.83,0.00,1.90,3.30,2.23,2.03,-1.98,-1.98,1.06,1.25,5:58,rear end,1.17,1.12,608,1,2,4.99,2.12,359.99,0.20,0.97,181.46,191.83,191.97,191.83,610,1,2,4.78,2.02,1.24,2.23,1.06,172.69,191.72,176.73,191.81,1.00,0.40,99.00,
S000001_008.trj,1261.50,226.23,197.88,0.00,1.80,2.50,5.54,5.47,-2.56,-4.42,2.73,0.00,6:00,rear end,2.80,179.99,607,2,2,4.20,1.91,179.99,0.07,2.73,226.58,197.88,216.39,197.88,612,2,2,4.20,1.91,179.99,5.54,2.73,240.19,197.88,230.31,197.88,0.00,99.00,99.00,
S000001_008.trj,1259.60,257.83,197.88,0.00,2.30,2.60,14.70,1.17,-0.55,-3.12,0.63,2.83,5:54,lane change,14.26,181.56,612,2,2,4.20,1.91,179.99,13.76,0.63,267.88,197.87,225.03,197.88,613,2,1,4.59,2.04,182.82,14.70,0.54,306.15,201.17,239.77,197.90,0.00,99.00,0.16,
S000001_008.trj,1303.00,246.15,201.18,0.00,2.50,0.30,14.42,2.33,-1.69,-7.21,1.18,-5.35,6:11,lane change,13.43,177.55,638,2,1,4.32,2.06,179.99,14.42,1.15,262.10,201.18,232.59,201.18,636,2,2,4.33,1.99,174.64,12.45,1.18,266.56,197.88,240.08,200.36,0.00,99.00,0.05,
S000001_008.trj,1321.50,248.29,197.88,0.00,2.20,3.30,14.06,3.32,-0.54,-3.10,1.74,3.25,5:53,lane change,12.35,181.74,646,2,2,4.32,2.06,179.99,10.82,1.57,248.29,197.88,226.89,197.88,647,2,1,4.20,1.91,183.24,14.06,1.74,293.61,201.17,237.44,197.99,0.00,1.40,0.25,
S000001_008.trj,1355.10,162.26,191.84,0.00,0.00,0.00,4.33,0.89,0.00,-0.05,0.46,-22.39,6:45,lane change,0.43,337.61,651,1,2,4.75,2.03,0.00,0.00,0.43,162.25,191.84,162.26,191.84,659,1,2,4.32,2.06,337.61,0.89,0.46,155.27,191.60,157.68,190.60,0.00,99.00,99.00,
S000001_008.trj,1351.40,194.72,258.60,0.00,2.40,2.00,14.17,1.11,-0.07,-2.69,0.55,-3.78,6:08,lane change,13.85,268.03,660,4,1,4.99,2.12,269.96,13.55,0.55,194.72,258.60,194.70,221.69,661,4,2,4.99,2.12,266.18,14.17,0.55,197.97,290.66,194.72,241.98,0.00,99.00,0.07,
S000001_008.trj,1355.00,240.16,201.18,0.00,1.70,2.50,5.52,5.52,-2.63,-3.88,2.76,4.86,5:50,rear end,2.76,184.79,652,2,1,4.32,2.06,179.93,0.00,2.76,240.41,201.17,236.53,201.18,662,2,1,4.32,2.06,184.79,5.52,2.76,254.19,201.18,244.65,200.38,0.00,99.00,99.00,
S000001_008.trj,1355.00,239.21,197.91,0.00,2.00,3.10,5.52,5.34,-2.63,-3.88,2.74,5.81,5:48,rear end,2.78,185.75,657,2,2,4.59,2.04,180.12,0.17,2.60,239.58,197.91,225.71,197.88,662,2,1,4.32,2.06,185.93,5.52,2.74,254.19,201.18,243.42,200.06,1.00,99.00,99.00,
S000001_008.trj,1354.40,258.70,201.18,0.00,2.90,3.50,11.43,4.23,-1.12,-2.76,2.18,-8.23,6:16,lane change,9.46,180.69,662,2,1,4.32,2.06,185.82,7.41,2.18,258.70,201.18,239.81,199.25,665,2,1,4.50,2.11,177.58,11.43,2.05,293.32,199.62,256.34,201.18,0.00,99.00,0.21,
S000001_008.trj,1359.10,207.03,130.31,0.00,2.30,2.20,15.48,0.14,-0.55,-3.16,0.07,0.00,6:00,rear end,15.41,89.99,667,3,1,4.32,2.06,89.99,15.48,0.07,207.03,130.31,207.04,170.64,669,3,1,4.59,2.04,89.99,15.34,0.07,207.02,93.46,207.03,151.00,0.00,99.00,0.34,
S000001_008.trj,1363.40,194.72,262.55,0.00,2.60,1.90,14.50,2.08,-0.55,-3.15,1.15,0.00,6:00,rear end,13.10,269.96,672,4,1,4.33,1.99,269.96,11.96,1.15,194.72,266.13,194.71,236.03,674,4,1,4.99,2.12,269.96,14.04,0.93,194.74,298.35,194.72,255.57,0.00,1.50,0.01,
S000001_008.trj,1366.50,194.72,258.67,0.00,2.10,3.20,13.99,3.21,-0.51,-2.89,1.75,0.00,5:59,rear end,12.25,269.96,674,4,1,4.99,2.12,269.96,10.78,1.47,194.72,258.67,194.71,237.14,678,4,1,4.32,2.06,269.96,13.99,1.75,194.75,304.24,194.71,247.29,0.00,99.00,0.19,
S000001_008.trj,1424.60,273.00,197.87,0.00,1.70,2.60,14.98,1.08,-0.54,-3.08,0.55,0.00,6:00,rear end,14.43,179.99,699,2,2,4.41,2.05,179.99,13.90,0.54,273.00,197.87,238.45,197.88,702,2,2,4.32,2.06,179.99,14.98,0.55,314.59,197.87,248.64,197.88,0.00,99.00,0.04,
S000001_008.trj,1467.30,198.02,266.99,0.00,2.60,1.80,15.20,1.10,-0.54,-2.53,0.56,0.00,5:59,rear end,14.64,269.96,724,4,2,4.75,2.03,269.96,14.10,0.54,198.03,274.03,198.01,245.86,728,4,2,4.59,2.04,269.96,15.20,0.56,198.05,306.19,198.03,271.64,0.00,99.00,99.00,
S000001_008.trj,1487.80,207.04,170.05,0.00,2.40,2.50,6.20,4.54,-2.92,-3.12,2.40,0.00,6:00,rear end,3.79,89.99,715,3,1,4.41,2.05,89.99,1.66,2.14,207.04,169.50,207.04,177.21,735,3,1,4.20,1.91,89.99,6.20,2.40,207.04,154.38,207.04,165.85,0.00,0.30,99.00,
S000001_008.trj,1516.40,144.26,191.84,0.00,2.00,2.80,13.48,1.80,-0.56,-3.22,0.97,0.00,5:59,rear end,12.65,359.99,747,1,2,4.41,2.05,359.99,11.68,0.97,144.26,191.84,169.90,191.83,749,1,2,4.99,2.12,359.99,13.48,0.83,102.71,191.85,159.88,191.84,0.00,99.00,0.10,
S000001_008.trj,1529.20,220.07,197.88,0.00,1.90,3.50,2.25,2.25,-2.01,-2.01,1.13,0.00,6:00,rear end,1.13,179.99,738,2,2,4.59,2.04,179.99,0.00,1.13,220.07,197.88,207.70,197.89,754,2,2,4.59,2.04,179.99,2.25,1.13,228.89,197.88,224.58,197.88,1.00,0.40,99.00,
S000001_008.trj,1527.70,240.41,197.88,0.00,2.30,3.90,14.68,6.57,-0.52,-4.37,3.42,0.00,6:00,rear end,11.26,179.99,754,2,2,4.59,2.04,179.99,8.11,3.15,240.41,197.88,222.71,197.88,757,2,2,4.33,1.99,179.99,14.68,3.42,289.81,197.87,232.71,197.88,0.00,99.00,0.12,
S000001_008.trj,1531.10,207.03,136.28,0.00,2.50,1.90,14.21,0.23,-0.53,-3.03,0.12,0.00,6:00,rear end,14.10,89.99,758,3,1,4.32,2.06,89.99,13.98,0.12,207.03,132.09,207.04,165.68,760,3,1,4.75,2.03,89.99,14.21,0.11,207.03,101.87,207.03,144.50,0.00,99.00,0.41,
S000001_008.trj,1533.10,233.80,201.18,0.00,1.70,2.90,2.18,2.18,-1.95,-1.96,1.10,0.00,5:59,rear end,1.08,179.99,756,2,1,4.75,2.03,179.99,0.00,1.08,233.90,201.18,226.04,201.18,759,2,1,4.50,2.11,179.99,2.18,1.10,242.02,201.18,238.41,201.18,1.00,0.30,99.00,
S000001_008.trj,1534.00,207.03,134.44,0.00,2.00,2.20,13.93,1.73,-0.52,-3.03,0.87,0.64,5:59,rear end,13.07,90.29,760,3,1,4.75,2.03,89.99,13.93,0.87,207.03,131.69,207.04,167.82,761,3,1,4.75,2.03,90.63,12.20,0.87,207.03,100.45,206.44,154.27,0.00,99.00,0.10,
S000001_008.trj,1534.50,207.03,146.72,0.00,1.80,3.40,12.60,1.67,-0.35,-3.35,0.99,-0.97,6:02,rear end,11.50,89.56,760,3,1,4.75,2.03,89.99,10.82,0.68,207.03,146.72,207.04,169.00,763,3,1,3.56,1.88,89.02,12.47,0.99,206.16,106.92,207.04,158.22,0.00,2.35,0.19,
S000001_008.trj,1616.40,251.40,199.01,0.00,2.40,3.20,13.62,4.62,-0.53,-3.06,2.39,-3.53,6:07,rear end,11.41,181.34,810,2,2,4.41,2.05,183.52,9.06,2.39,251.40,199.01,233.06,197.89,813,2,2,4.78,2.02,179.99,13.62,2.23,295.70,197.87,243.40,197.88,0.00,99.00,0.21,
S000001_008.trj,1624.60,194.73,270.78,0.00,3.00,1.40,13.33,0.17,0.00,0.00,0.09,0.00,6:00,rear end,13.26,269.96,818,4,1,4.99,2.12,269.97,13.33,0.08,194.73,270.78,194.72,253.07,820,4,1,4.41,2.05,269.96,13.16,0.09,194.74,292.66,194.73,274.23,0.00,99.00,0.35,
S000001_008.trj,1624.50,194.72,255.55,0.00,1.80,2.50,13.38,0.08,-0.09,-3.11,0.04,0.00,6:00,rear end,13.34,269.96,817,4,1,4.75,2.03,269.96,13.29,0.04,194.72,255.55,194.70,222.77,818,4,1,4.99,2.12,269.96,13.38,0.04,194.74,293.45,194.70,232.37,0.00,99.00,99.00,
S000001_008.trj,1631.70,194.70,230.44,0.00,0.00,0.00,3.56,2.31,-2.42,-2.42,1.24,11.94,5:36,rear end,2.32,278.35,818,4,1,4.99,2.12,269.96,1.29,1.06,194.70,231.29,194.70,230.44,820,4,1,4.41,2.05,281.90,3.56,1.24,194.71,240.94,195.91,235.25,0.25,99.00,99.00,
S000001_008.trj,1628.90,194.71,244.04,0.00,2.80,3.20,13.43,7.16,-0.53,-3.08,3.70,-9.97,6:20,lane change,10.03,273.05,820,4,1,4.41,2.05,279.93,6.45,3.70,194.71,246.40,197.70,229.36,825,4,1,4.78,2.02,269.96,13.43,3.46,194.74,286.49,194.71,239.29,0.00,99.00,0.27,
S000001_008.trj,1631.80,194.72,255.78,0.00,1.90,3.10,13.77,5.21,-0.53,-3.02,2.61,0.00,5:59,rear end,10.96,269.96,825,4,1,4.78,2.02,269.96,8.36,2.61,194.72,255.78,194.71,237.30,827,4,1,4.75,2.03,269.96,13.57,2.61,194.74,297.91,194.71,247.93,0.00,0.80,99.00,
S000001_008.trj,1639.20,205.61,142.17,0.00,2.20,2.40,15.54,2.62,-0.54,-3.05,1.38,-4.46,6:09,lane change,14.41,91.92,830,3,1,4.50,2.11,94.45,13.17,1.38,206.47,132.29,203.74,167.33,833,3,2,4.99,2.12,89.99,15.54,1.24,203.72,91.73,203.73,151.76,0.00,99.00,0.18,
S000001_008.trj,1658.10,198.04,291.31,0.00,2.10,2.20,14.32,0.88,-0.55,-3.15,0.45,0.00,6:00,rear end,13.89,269.96,839,4,2,4.41,2.05,269.96,14.32,0.43,198.04,292.73,198.02,258.71,841,4,2,4.33,1.99,269.96,13.44,0.45,198.06,327.98,198.03,276.75,0.00,99.00,0.16,
S000001_008.trj,1661.50,204.99,139.67,0.00,2.40,3.60,14.39,6.15,-0.55,-3.19,3.15,-1.04,6:02,lane change,11.39,93.86,840,3,2,4.41,2.05,94.53,8.25,3.15,204.99,139.67,203.75,155.36,842,3,1,4.50,2.11,93.49,14.39,3.00,207.02,92.95,203.81,145.64,0.00,99.00,99.00,
S000001_008.trj,1671.00,198.05,309.70,0.00,2.70,1.90,15.34,1.65,-0.55,-3.15,0.85,0.00,6:00,rear end,14.54,269.96,849,4,2,4.32,2.06,269.96,13.69,0.85,198.05,311.07,198.03,279.17,855,4,2,4.50,2.11,269.96,15.34,0.80,198.07,343.78,198.05,301.43,0.00,2.00,99.00,
S000001_008.trj,1673.40,198.05,303.86,0.00,2.90,2.30,15.52,3.17,-0.53,-3.01,1.66,3.03,5:54,lane change,13.90,267.66,855,4,2,4.50,2.11,266.06,12.44,1.51,198.05,303.86,195.96,273.60,857,4,2,4.33,1.99,269.08,15.52,1.66,198.07,340.54,197.29,291.94,0.00,99.00,0.14,
S000001_008.trj,1677.40,194.73,256.63,0.00,2.60,2.50,6.76,6.76,-1.73,-6.43,3.41,-7.14,6:14,lane change,3.35,262.75,846,4,1,4.78,2.02,269.89,0.00,3.35,194.73,257.99,194.71,247.37,855,4,2,4.50,2.11,262.75,6.76,3.41,197.43,282.29,194.74,261.11,0.00,99.00,0.92,
S000001_008.trj,1715.20,157.58,188.54,0.00,1.70,1.30,6.29,6.29,-2.68,-3.03,3.32,5.04,5:50,rear end,2.97,5.03,869,1,1,4.99,2.12,359.99,0.00,2.97,157.50,188.54,158.99,188.54,882,1,1,4.50,2.11,5.03,6.29,3.32,141.58,188.54,152.88,189.54,0.00,99.00,99.00,
S000001_008.trj,1714.40,240.17,197.88,0.00,2.00,3.70,1.60,1.60,-1.69,-1.69,0.82,-0.01,6:00,rear end,0.82,179.99,872,2,2,4.32,2.06,179.99,0.00,0.82,240.17,197.88,230.15,197.88,880,2,2,4.59,2.04,179.99,1.60,0.78,247.66,197.88,244.46,197.88,1.00,0.40,99.00,
S000001_008.trj,1713.80,203.73,145.52,0.00,1.80,2.80,15.01,2.37,-0.54,-3.08,1.28,0.00,6:00,rear end,13.73,89.99,879,3,2,4.99,2.12,89.99,12.63,1.09,203.73,145.52,203.74,174.91,884,3,2,4.41,2.05,89.99,15.01,1.28,203.73,101.22,203.74,164.96,0.00,1.90,99.00,
S000001_008.trj,1714.70,161.31,191.84,0.00,2.50,3.50,6.83,6.83,-2.73,-3.03,3.53,6.50,5:47,lane change,3.53,6.49,878,1,2,4.32,2.06,359.99,0.00,3.53,161.15,191.84,174.71,191.83,882,1,1,4.50,2.11,6.49,6.83,3.30,140.27,188.54,157.20,190.47,1.00,0.30,99.00,
S000001_008.trj,1724.00,194.72,256.86,0.00,1.90,2.80,13.82,1.34,-0.53,-3.07,0.77,-0.63,6:01,rear end,13.05,269.68,888,4,1,4.41,2.05,269.96,12.48,0.57,194.72,258.09,194.70,229.71,889,4,1,3.56,1.88,269.33,13.82,0.77,195.39,298.69,194.71,240.70,0.00,99.00,0.12,
S000001_008.trj,1730.20,194.71,236.37,0.00,0.00,0.00,11.51,2.67,-2.76,-3.13,1.63,2.95,5:54,lane change,10.49,271.94,889,4,1,3.56,1.88,269.96,8.89,1.63,194.72,251.74,194.71,236.37,890,4,1,4.99,2.12,272.91,11.51,1.03,194.72,267.12,196.09,240.37,0.00,99.00,99.00,
S000001_008.trj,1730.10,195.98,240.94,0.00,1.90,3.70,14.30,8.67,-0.52,-2.92,4.57,-10.42,6:21,lane change,9.78,273.16,890,4,1,4.99,2.12,280.35,5.79,4.10,195.36,244.45,197.86,230.78,891,4,2,4.50,2.11,269.93,14.30,4.57,198.07,287.93,198.01,243.38,0.25,0.50,0.08,
S000001_008.trj,1741.00,195.96,295.51,0.00,2.90,1.50,14.88,0.68,-0.54,-2.33,0.36,2.62,5:55,rear end,14.83,268.59,898,4,1,4.99,2.12,267.35,14.79,0.32,195.96,295.51,194.73,269.03,900,4,1,4.50,2.11,269.96,14.88,0.36,194.76,321.37,194.74,290.42,0.00,99.00,0.17,
S000001_008.trj,1743.70,207.03,146.90,0.00,2.10,3.10,15.53,3.55,-0.55,-3.12,2.04,-2.96,6:06,lane change,13.52,88.54,894,3,1,4.41,2.05,89.99,12.05,1.51,207.03,143.43,207.04,168.54,901,3,2,3.56,1.88,87.03,15.53,2.04,203.73,96.54,206.86,156.98,0.00,1.40,0.18,
S000001_008.trj,1773.80,254.34,200.08,0.00,2.40,2.50,14.97,2.03,-0.54,-3.04,1.06,-5.40,6:11,lane change,14.22,182.44,916,2,1,4.33,1.99,185.39,13.44,1.06,268.19,201.17,233.91,197.94,921,2,2,4.59,2.04,179.99,14.97,0.98,303.93,197.87,253.71,197.88,0.00,99.00,0.11,
S000001_008.trj,1785.90,132.43,188.54,0.00,2.30,2.10,14.70,0.06,-0.53,-3.03,0.03,0.00,6:00,rear end,14.67,359.99,926,1,1,4.99,2.12,359.99,14.64,0.03,132.43,188.54,171.26,188.53,929,1,1,4.50,2.11,359.99,14.70,0.03,97.55,188.55,152.98,188.54,0.00,99.00,99.00,
S000001_008.trj,1786.60,122.54,188.54,0.00,2.90,1.60,14.86,0.16,-0.54,-2.53,0.08,0.00,6:00,rear end,14.78,359.99,929,1,1,4.50,2.11,359.99,14.70,0.08,122.54,188.54,151.19,188.54,931,1,1,4.32,2.06,359.99,14.86,0.08,94.86,188.55,128.62,188.54,0.00,99.00,0.58,
S000001_008.trj,1798.80,283.73,197.87,0.00,2.10,2.30,14.72,0.68,-0.56,-3.19,0.36,0.01,5:59,rear end,14.36,179.99,938,2,2,4.75,2.03,179.99,14.04,0.32,285.13,197.87,249.12,197.88,940,2,2,4.33,1.99,180.00,14.72,0.36,322.01,197.87,266.80,197.87,0.00,99.00,99.00,
S000001_008.trj,1805.00,161.69,188.54,0.00,2.10,3.70,2.01,1.95,-2.51,-2.51,0.98,0.00,6:00,rear end,1.04,359.99,937,1,1,4.59,2.04,359.99,0.06,0.98,161.63,188.54,172.46,188.53,941,1,1,4.50,2.11,359.99,2.01,0.97,153.02,188.54,157.21,188.54,1.00,0.40,99.00,
S000001_008.trj,1803.20,233.20,201.18,0.00,2.70,3.20,7.39,7.39,-0.74,-1.62,3.70,-4.93,6:10,lane change,3.70,175.06,922,2,1,4.33,1.99,179.99,0.00,3.70,233.80,201.18,216.83,201.18,940,2,2,4.33,1.99,175.06,7.39,3.70,259.80,198.70,231.14,201.18,0.00,99.00,99.00,
S000001_008.trj,1804.60,162.61,191.84,0.00,1.80,3.40,2.90,2.90,-2.12,-3.57,1.51,0.00,6:00,rear end,1.51,359.99,934,1,2,4.32,2.06,359.99,0.00,1.51,162.58,191.84,190.02,191.83,939,1,2,4.75,2.03,359.99,2.90,1.39,152.86,191.84,165.40,191.84,1.00,0.30,99.00,
S000001_008.trj,1856.90,207.04,177.03,0.00,3.00,2.40,11.95,5.84,-1.31,-2.96,2.96,15.77,5:28,rear end,9.26,85.05,957,3,1,4.33,1.99,74.79,6.65,2.96,207.04,177.03,209.52,186.13,959,3,1,4.32,2.06,90.56,11.95,2.88,207.03,149.24,206.80,172.99,0.25,99.00,0.17,
S000001_008.trj,1906.90,194.73,267.78,0.00,3.00,1.80,13.41,1.10,-0.20,-1.38,0.63,0.00,6:00,rear end,12.78,269.96,989,4,1,4.99,2.12,269.96,12.31,0.48,194.73,267.78,194.71,249.14,991,4,1,4.20,1.91,269.96,13.41,0.63,194.74,294.90,194.73,271.81,0.00,99.00,0.05,
S000001_008.trj,1909.30,194.72,264.82,0.00,2.50,1.90,14.40,1.01,-0.56,-3.19,0.58,0.00,6:00,rear end,13.03,269.96,991,4,1,4.20,1.91,269.96,12.45,0.58,194.73,274.28,194.71,248.18,993,4,1,4.99,2.12,269.96,13.47,0.44,194.75,306.60,194.73,269.10,0.00,99.00,0.07,
S000001_008.trj,1908.00,194.72,257.56,0.00,2.70,0.50,13.68,1.37,-1.68,-3.24,0.75,0.00,6:00,rear end,12.93,269.96,988,4,1,4.32,2.06,269.96,13.68,0.75,194.72,257.56,194.70,229.74,989,4,1,4.99,2.12,269.96,12.31,0.63,194.73,267.78,194.71,239.61,0.00,99.00,0.03,
S000001_008.trj,1908.50,194.72,256.20,0.00,1.80,2.80,13.48,0.10,-0.27,-2.39,0.05,0.00,5:59,rear end,13.43,269.96,988,4,1,4.32,2.06,269.96,13.48,0.05,194.72,256.20,194.70,223.05,991,4,1,4.20,1.91,269.96,13.38,0.05,194.74,293.57,194.71,238.19,0.00,99.00,0.25,
S000001_008.trj,1910.70,198.01,245.99,0.00,1.90,3.40,14.51,2.79,-0.56,-3.19,1.50,3.06,5:54,lane change,13.25,271.77,992,4,2,4.41,2.05,269.96,11.80,1.50,198.01,249.40,198.00,222.75,993,4,1,4.99,2.12,273.03,14.49,1.28,194.74,292.54,197.88,233.08,0.00,99.00,0.23,
S000001_008.trj,1917.90,207.03,147.29,0.00,1.90,3.20,13.91,3.21,-2.64,-2.64,1.84,-3.37,6:07,lane change,12.11,88.34,996,3,1,4.41,2.05,89.99,10.79,1.37,207.03,146.23,207.04,168.33,998,3,2,3.56,1.88,86.62,13.91,1.84,203.73,102.16,207.01,157.90,0.00,99.00,0.24,
S000001_008.trj,1918.00,203.73,131.68,0.00,2.10,2.30,13.91,0.62,-2.64,-2.64,0.38,-2.48,6:05,lane change,13.82,89.02,995,3,2,4.99,2.12,89.99,13.77,0.24,203.73,130.31,203.74,164.86,998,3,2,3.56,1.88,87.51,13.91,0.38,203.73,95.20,205.92,145.65,0.00,99.00,0.11,
S000001_008.trj,1932.00,198.02,258.30,0.00,2.90,3.70,14.96,5.96,-0.55,-7.36,3.12,-1.57,6:03,lane change,12.12,268.95,1002,4,2,4.33,1.99,269.96,9.00,3.12,198.02,258.30,198.01,242.53,1009,4,2,4.50,2.11,268.39,14.96,2.84,198.05,308.74,196.56,255.74,0.00,99.00,0.05,
S000001_008.trj,1935.80,203.74,168.45,0.00,2.10,3.80,1.96,1.96,-1.84,-1.84,1.03,0.00,6:00,rear end,0.93,89.99,995,3,2,4.99,2.12,89.99,0.00,0.93,203.74,168.45,203.74,180.40,1005,3,2,4.50,2.11,89.99,1.96,1.03,203.74,159.79,203.74,163.78,1.00,0.40,99.00,
S000001_008.trj,1936.10,197.54,260.02,0.00,2.80,3.30,13.83,7.08,-0.55,-2.86,3.57,16.62,5:27,rear end,10.53,267.58,1009,4,2,4.50,2.11,256.67,7.38,3.57,197.95,262.85,194.99,250.34,1012,4,1,4.75,2.03,273.28,13.83,3.51,194.75,308.76,197.83,255.14,0.00,99.00,0.27,
S000001_008.trj,1938.80,203.74,162.47,0.00,2.90,3.00,10.61,10.30,-0.78,-2.03,5.18,0.00,5:59,rear end,5.42,89.99,1005,3,2,4.50,2.11,89.99,0.31,5.11,203.74,161.75,203.74,177.64,1010,3,2,4.59,2.04,89.99,10.61,5.18,203.73,126.69,203.74,158.30,0.00,99.00,1.88,
S000001_008.trj,1941.50,198.01,242.22,0.00,1.60,2.00,3.41,3.41,-2.15,-2.55,1.80,0.66,5:59,rear end,1.80,270.62,1002,4,2,4.33,1.99,269.96,0.00,1.80,198.01,242.53,198.01,236.73,1012,4,2,4.75,2.03,270.62,3.41,1.61,197.94,252.22,198.00,246.77,1.00,0.30,99.00,
